source_id,iso3_country,original_inventory_sector,start_time,end_time,temporal_granularity,gas,emissions_quantity,emissions_factor,emissions_factor_units,capacity,capacity_units,capacity_factor,activity,activity_units,created_date,modified_date,source_name,source_type,lat,lon
115731,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.220633509,5.40E-09,T of N2O per VKT,231.2443924,km,,2.26E+08,vehicle km traveled (VKT),,,Hlegu Urban Area in Yangon-N District,,17.10190019,96.22715941
115731,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,20045.2202,8.86E-05,T of CO2 per VKT,231.2443924,km,,2.26E+08,vehicle km traveled (VKT),,,Hlegu Urban Area in Yangon-N District,,17.10190019,96.22715941
115731,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,8.113225579,3.59E-08,T of CH4 per VKT,231.2443924,km,,2.26E+08,vehicle km traveled (VKT),,,Hlegu Urban Area in Yangon-N District,,17.10190019,96.22715941
115731,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,21047.79426,5.40E-09,,231.2443924,km,,2.26E+08,vehicle km traveled (VKT),,,Hlegu Urban Area in Yangon-N District,,17.10190019,96.22715941
115731,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,20620.22727,5.40E-09,,231.2443924,km,,2.26E+08,vehicle km traveled (VKT),,,Hlegu Urban Area in Yangon-N District,,17.10190019,96.22715941
113859,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.281104387,5.40E-09,T of N2O per VKT,192.7008154,km,,2.37E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,21038.2718,8.86E-05,T of CO2 per VKT,192.7008154,km,,2.37E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,8.515159384,3.59E-08,T of CH4 per VKT,192.7008154,km,,2.37E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,22090.51395,5.40E-09,,192.7008154,km,,2.37E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,21641.76505,5.40E-09,,192.7008154,km,,2.37E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.20375068,5.40E-09,T of N2O per VKT,192.9187467,km,,2.23E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,19767.97069,8.86E-05,T of CO2 per VKT,192.9187467,km,,2.23E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,8.00100991,3.59E-08,T of CH4 per VKT,192.9187467,km,,2.23E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,20756.67795,5.40E-09,,192.9187467,km,,2.23E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
113859,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,20335.02472,5.40E-09,,192.9187467,km,,2.23E+08,vehicle km traveled (VKT),,,N/A Urban Area in Mandalay District,,21.88378022,96.2274918
115181,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.105379189,5.40E-09,T of N2O per VKT,273.6949696,km,,2.05E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,18152.51596,8.86E-05,T of CO2 per VKT,273.6949696,km,,2.05E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,7.347160835,3.59E-08,T of CH4 per VKT,273.6949696,km,,2.05E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,19060.42525,5.40E-09,,273.6949696,km,,2.05E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,18673.22987,5.40E-09,,273.6949696,km,,2.05E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.128455937,5.40E-09,T of N2O per VKT,273.6978465,km,,2.09E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,18531.48186,8.86E-05,T of CO2 per VKT,273.6978465,km,,2.09E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,7.500545823,3.59E-08,T of CH4 per VKT,273.6978465,km,,2.09E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,19458.34536,5.40E-09,,273.6978465,km,,2.09E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
115181,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,19063.0666,5.40E-09,,273.6978465,km,,2.09E+08,vehicle km traveled (VKT),,,Kyaukpadaung Urban Area in Myingyan District,,20.84079946,95.12785812
113439,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.193870954,5.40E-09,T of N2O per VKT,227.1443359,km,,2.21E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,19605.72603,8.86E-05,T of CO2 per VKT,227.1443359,km,,2.21E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,7.935342009,3.59E-08,T of CH4 per VKT,227.1443359,km,,2.21E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,20586.31852,5.40E-09,,227.1443359,km,,2.21E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,20168.12599,5.40E-09,,227.1443359,km,,2.21E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.085179614,5.40E-09,T of N2O per VKT,227.2559658,km,,2.01E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,17820.79891,8.86E-05,T of CO2 per VKT,227.2559658,km,,2.01E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,7.21289964,3.59E-08,T of CH4 per VKT,227.2559658,km,,2.01E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,18712.11717,5.40E-09,,227.2559658,km,,2.01E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113439,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,18331.99736,5.40E-09,,227.2559658,km,,2.01E+08,vehicle km traveled (VKT),,,Mandalay Urban Area in Kyaukse District,,21.82250881,96.05706604
113444,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.047350538,5.40E-09,T of N2O per VKT,245.6577144,km,,1.94E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,17199.57055,8.86E-05,T of CO2 per VKT,245.6577144,km,,1.94E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,6.961459854,3.59E-08,T of CH4 per VKT,245.6577144,km,,1.94E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,18059.81768,5.40E-09,,245.6577144,km,,1.94E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,17692.94875,5.40E-09,,245.6577144,km,,1.94E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.073593506,5.40E-09,T of N2O per VKT,248.0514857,km,,1.99E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,17630.53207,8.86E-05,T of CO2 per VKT,248.0514857,km,,1.99E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,7.135889871,3.59E-08,T of CH4 per VKT,248.0514857,km,,1.99E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,18512.33402,5.40E-09,,248.0514857,km,,1.99E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113444,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,18136.27262,5.40E-09,,248.0514857,km,,1.99E+08,vehicle km traveled (VKT),,,Kyaukme Urban Area in Kyaukme District,,22.53763178,97.03490761
113172,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.94707874,5.40E-09,T of N2O per VKT,243.8606639,km,,1.75E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,15552.90899,8.86E-05,T of CO2 per VKT,243.8606639,km,,1.75E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,6.29497994,3.59E-08,T of CH4 per VKT,243.8606639,km,,1.75E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,16330.79733,5.40E-09,,243.8606639,km,,1.75E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,15999.05189,5.40E-09,,243.8606639,km,,1.75E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.066604494,5.40E-09,T of N2O per VKT,258.2723567,km,,1.98E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,17515.75865,8.86E-05,T of CO2 per VKT,258.2723567,km,,1.98E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,7.089435771,3.59E-08,T of CH4 per VKT,258.2723567,km,,1.98E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,18391.82013,5.40E-09,,258.2723567,km,,1.98E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
113172,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,18018.20686,5.40E-09,,258.2723567,km,,1.98E+08,vehicle km traveled (VKT),,,Sittwe Urban Area in Buthidaung District,,20.15253763,92.88732897
115549,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.017931356,5.40E-09,T of N2O per VKT,215.4708764,km,,1.89E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,16716.44931,8.86E-05,T of CO2 per VKT,215.4708764,km,,1.89E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,6.765918399,3.59E-08,T of CH4 per VKT,215.4708764,km,,1.89E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,17552.53284,5.40E-09,,215.4708764,km,,1.89E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,17195.96894,5.40E-09,,215.4708764,km,,1.89E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,1.040114395,5.40E-09,T of N2O per VKT,217.2783461,km,,1.93E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,17080.73875,8.86E-05,T of CO2 per VKT,217.2783461,km,,1.93E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,6.913363143,3.59E-08,T of CH4 per VKT,217.2783461,km,,1.93E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,17935.04244,5.40E-09,,217.2783461,km,,1.93E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
115549,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,17570.7082,5.40E-09,,217.2783461,km,,1.93E+08,vehicle km traveled (VKT),,,Mohnyin Urban Area in Myitkyina District,,24.78323484,96.36281772
114377,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,1.080445821,5.40E-09,T of N2O per VKT,170.7490829,km,,2.00E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,17743.06067,8.86E-05,T of CO2 per VKT,170.7490829,km,,2.00E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,7.181435385,3.59E-08,T of CH4 per VKT,170.7490829,km,,2.00E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,18630.49079,5.40E-09,,170.7490829,km,,2.00E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,18252.02915,5.40E-09,,170.7490829,km,,2.00E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.991801503,5.40E-09,T of N2O per VKT,173.7760261,km,,1.84E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,16287.34536,8.86E-05,T of CO2 per VKT,173.7760261,km,,1.84E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,6.592240226,3.59E-08,T of CH4 per VKT,173.7760261,km,,1.84E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,17101.96698,5.40E-09,,173.7760261,km,,1.84E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
114377,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,16754.55592,5.40E-09,,173.7760261,km,,1.84E+08,vehicle km traveled (VKT),,,Thaton Urban Area in Thaton District,,16.92912692,97.36178972
115583,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.712968584,5.40E-09,T of N2O per VKT,151.1521402,km,,1.32E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,11708.35648,8.86E-05,T of CO2 per VKT,151.1521402,km,,1.32E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,4.738912137,3.59E-08,T of CH4 per VKT,151.1521402,km,,1.32E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,12293.95716,5.40E-09,,151.1521402,km,,1.32E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,12044.21649,5.40E-09,,151.1521402,km,,1.32E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.972247223,5.40E-09,T of N2O per VKT,165.5017856,km,,1.80E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,15966.22535,8.86E-05,T of CO2 per VKT,165.5017856,km,,1.80E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,6.462268143,3.59E-08,T of CH4 per VKT,165.5017856,km,,1.80E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,16764.78597,5.40E-09,,165.5017856,km,,1.80E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
115583,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,16424.22443,5.40E-09,,165.5017856,km,,1.80E+08,vehicle km traveled (VKT),,,Kutkai Urban Area in Muse District,,23.45167257,97.93748655
114872,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.897129022,5.40E-09,T of N2O per VKT,197.3237154,km,,1.66E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,14732.63568,8.86E-05,T of CO2 per VKT,197.3237154,km,,1.66E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,5.962977481,3.59E-08,T of CH4 per VKT,197.3237154,km,,1.66E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,15469.49755,5.40E-09,,197.3237154,km,,1.66E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,15155.24863,5.40E-09,,197.3237154,km,,1.66E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.926205501,5.40E-09,T of N2O per VKT,197.6185367,km,,1.72E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,15210.12907,8.86E-05,T of CO2 per VKT,197.6185367,km,,1.72E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,6.156241089,3.59E-08,T of CH4 per VKT,197.6185367,km,,1.72E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,15970.87306,5.40E-09,,197.6185367,km,,1.72E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
114872,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,15646.43916,5.40E-09,,197.6185367,km,,1.72E+08,vehicle km traveled (VKT),,,Dawei Urban Area in Dawei District,,14.08250232,98.19797394
115280,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.968692993,5.40E-09,T of N2O per VKT,189.3278116,km,,1.79E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,15907.85785,8.86E-05,T of CO2 per VKT,189.3278116,km,,1.79E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,6.438644122,3.59E-08,T of CH4 per VKT,189.3278116,km,,1.79E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,16703.49918,5.40E-09,,189.3278116,km,,1.79E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,16364.18263,5.40E-09,,189.3278116,km,,1.79E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.910279679,5.40E-09,T of N2O per VKT,193.4975208,km,,1.69E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,14948.59552,8.86E-05,T of CO2 per VKT,193.4975208,km,,1.69E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,6.050386394,3.59E-08,T of CH4 per VKT,193.4975208,km,,1.69E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,15696.25875,5.40E-09,,193.4975208,km,,1.69E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115280,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,15377.40339,5.40E-09,,193.4975208,km,,1.69E+08,vehicle km traveled (VKT),,,War Kha Yu Urban Area in Mawlamyine District,,15.95941097,97.73113433
115413,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,n2o,0.836895294,5.40E-09,T of N2O per VKT,158.3177978,km,,1.55E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2,13743.47855,8.86E-05,T of CO2 per VKT,158.3177978,km,,1.55E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,ch4,5.562619947,3.59E-08,T of CH4 per VKT,158.3177978,km,,1.55E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_20yr,14430.86711,5.40E-09,,158.3177978,km,,1.55E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2021,12/31/2021,Yearly,co2e_100yr,14137.71704,5.40E-09,,158.3177978,km,,1.55E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,n2o,0.888971373,5.40E-09,T of N2O per VKT,158.6528478,km,,1.65E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2,14598.67093,8.86E-05,T of CO2 per VKT,158.6528478,km,,1.65E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,ch4,5.908755766,3.59E-08,T of CH4 per VKT,158.6528478,km,,1.65E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_20yr,15328.83247,5.40E-09,,158.6528478,km,,1.65E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
115413,MMR,road-transportation,1/1/2022,12/31/2022,Yearly,co2e_100yr,15017.44104,5.40E-09,,158.6528478,km,,1.65E+08,vehicle km traveled (VKT),,,Kawthaung Urban Area in Kawthoung District,,9.995596058,98.55339517
